RPT_TREATMENT_ID,ORGAN_ID,CLASS1,CLASS2,CLASS3,DISP_NAME,LOCAL_DISP_NAME,SINGULAR,LOCAL_SINGULAR
29354,1019,2,1,0,Bipolar probe,Đầu dò lưỡng cực,Bipolar probe,Đầu dò lưỡng cực
29355,1019,2,2,0,Coagrasper forceps,Coagrasper forceps,Coagrasper forceps,Coagrasper forceps
29356,1019,3,0,0,Result,Kết quả,Result,Kết quả
29357,1019,3,1,0,Success,Thành công,Success,Thành công
29358,1019,3,2,0,Failure,Thất bại,Failure,Thất bại
29359,1020,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29360,1020,2,0,0,Device,Thiết bị,Device,Thiết bị
29361,1020,2,1,0,Bipolar probe,Đầu dò lưỡng cực,Bipolar probe,Đầu dò lưỡng cực
29362,1020,2,2,0,Coagrasper forceps,Coagrasper forceps,Coagrasper forceps,Coagrasper forceps
29363,1020,3,0,0,Result,Kết quả,Result,Kết quả
29364,1020,3,1,0,Success,Thành công,Success,Thành công
29365,1020,3,2,0,Failure,Thất bại,Failure,Thất bại
29366,1019,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29367,1019,2,0,0,Device,Thiết bị,Device,Thiết bị
29368,1019,2,1,0,Bipolar probe,Đầu dò lưỡng cực,Bipolar probe,Đầu dò lưỡng cực
29369,1019,2,2,0,Coagrasper forceps,Coagrasper forceps,Coagrasper forceps,Coagrasper forceps
29370,1019,3,0,0,Result,Kết quả,Result,Kết quả
29371,1019,3,1,0,Success,Thành công,Success,Thành công
29372,1019,3,2,0,Failure,Thất bại,Failure,Thất bại
29373,1020,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29374,1020,2,0,0,Device,Thiết bị,Device,Thiết bị
29375,1020,2,1,0,Bipolar probe,Đầu dò lưỡng cực,Bipolar probe,Đầu dò lưỡng cực
29376,1020,2,2,0,Coagrasper forceps,Coagrasper forceps,Coagrasper forceps,Coagrasper forceps
29377,1020,3,0,0,Result,Kết quả,Result,Kết quả
29378,1020,3,1,0,Success,Thành công,Success,Thành công
29379,1020,3,2,0,Failure,Thất bại,Failure,Thất bại
29380,14,0,0,0,Injection,Tiêm,Injection,Tiêm
29381,14,2,0,0,Material,Vật liệu,Material,Vật liệu
29382,14,2,1,0,[Free_Text],[Free_Text],$,$
29383,14,3,0,0,Volume,Thể tích,Volume,Thể tích
29384,14,3,1,0,[Free_Text] ml,[Free_Text] mm,$ ml,$ ml
29385,14,4,0,0,Result,Kết quả,Result,Kết quả
29386,14,4,1,0,Success,Thành công,Success,Thành công
29387,14,4,2,0,Failure,Thất bại,Failure,Thất bại
29388,15,0,0,0,Injection,Tiêm,Injection,Tiêm
29389,15,2,0,0,Material,Vật liệu,Material,Vật liệu
29390,15,2,1,0,[Free_Text],[Free_Text],$,$
29391,15,3,0,0,Volume,Thể tích,Volume,Thể tích
29392,15,3,1,0,[Free_Text] ml,[Free_Text] mm,$ ml,$ ml
29393,15,4,0,0,Result,Kết quả,Result,Kết quả
29394,15,4,1,0,Success,Thành công,Success,Thành công
29395,15,4,2,0,Failure,Thất bại,Failure,Thất bại
29396,16,0,0,0,Injection,Tiêm,Injection,Tiêm
29397,16,2,0,0,Material,Vật liệu,Material,Vật liệu
29398,16,2,1,0,[Free_Text],[Free_Text],$,$
29399,16,3,0,0,Volume,Thể tích,Volume,Thể tích
29400,16,3,1,0,[Free_Text] ml,[Free_Text] mm,$ ml,$ ml
29401,16,4,0,0,Result,Kết quả,Result,Kết quả
29402,16,4,1,0,Success,Thành công,Success,Thành công
29403,16,4,2,0,Failure,Thất bại,Failure,Thất bại
29404,17,0,0,0,Injection,Tiêm,Injection,Tiêm
29405,17,2,0,0,Material,Vật liệu,Material,Vật liệu
29406,17,2,1,0,[Free_Text],[Free_Text],$,$
29407,17,3,0,0,Volume,Thể tích,Volume,Thể tích
29408,17,3,1,0,[Free_Text] ml,[Free_Text] mm,$ ml,$ ml
29409,17,4,0,0,Result,Kết quả,Result,Kết quả
29410,17,4,1,0,Success,Thành công,Success,Thành công
29411,17,4,2,0,Failure,Thất bại,Failure,Thất bại
29412,1019,0,0,0,Injection,Tiêm,Injection,Tiêm
29413,1019,2,0,0,Material,Vật liệu,Material,Vật liệu
29414,1019,2,1,0,[Free_Text],[Free_Text],$,$
29415,1019,3,0,0,Volume,Thể tích,Volume,Thể tích
29416,1019,3,1,0,[Free_Text] ml,[Free_Text] mm,$ ml,$ ml
29417,1019,4,0,0,Result,Kết quả,Result,Kết quả
29418,1019,4,1,0,Success,Thành công,Success,Thành công
29419,1019,4,2,0,Failure,Thất bại,Failure,Thất bại
29420,1020,0,0,0,Injection,Tiêm,Injection,Tiêm
29421,1020,2,0,0,Material,Vật liệu,Material,Vật liệu
29422,1020,2,1,0,[Free_Text],[Free_Text],$,$
29423,1020,3,0,0,Volume,Thể tích,Volume,Thể tích
29424,1020,3,1,0,[Free_Text] ml,[Free_Text] mm,$ ml,$ ml
29425,1020,4,0,0,Result,Kết quả,Result,Kết quả
29426,1020,4,1,0,Success,Thành công,Success,Thành công
29427,1020,4,2,0,Failure,Thất bại,Failure,Thất bại
29428,1019,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29429,1019,2,0,0,Result,Kết quả,Result,Kết quả
29430,1019,2,1,0,Success,Thành công,Success,Thành công
29431,1019,2,2,0,Failure,Thất bại,Failure,Thất bại
29432,1020,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29433,1020,2,0,0,Result,Kết quả,Result,Kết quả
29434,1020,2,1,0,Success,Thành công,Success,Thành công
29435,1020,2,2,0,Failure,Thất bại,Failure,Thất bại
29436,1019,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29437,1019,2,0,0,Result,Kết quả,Result,Kết quả
29438,1019,2,1,0,Success,Thành công,Success,Thành công
29439,1019,2,2,0,Failure,Thất bại,Failure,Thất bại
29440,1020,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29441,1020,2,0,0,Result,Kết quả,Result,Kết quả
29442,1020,2,1,0,Success,Thành công,Success,Thành công
29443,1020,2,2,0,Failure,Thất bại,Failure,Thất bại
29444,14,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29445,14,2,0,0,Result,Kết quả,Result,Kết quả
29446,14,2,1,0,Success,Thành công,Success,Thành công
29447,14,2,2,0,Failure,Thất bại,Failure,Thất bại
29448,15,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29449,15,2,0,0,Result,Kết quả,Result,Kết quả
29450,15,2,1,0,Success,Thành công,Success,Thành công
29451,15,2,2,0,Failure,Thất bại,Failure,Thất bại
29452,16,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29453,16,2,0,0,Result,Kết quả,Result,Kết quả
29454,16,2,1,0,Success,Thành công,Success,Thành công
29455,16,2,2,0,Failure,Thất bại,Failure,Thất bại
29456,17,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29457,17,2,0,0,Result,Kết quả,Result,Kết quả
29458,17,2,1,0,Success,Thành công,Success,Thành công
29459,17,2,2,0,Failure,Thất bại,Failure,Thất bại
29460,14,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29461,14,2,0,0,Result,Kết quả,Result,Kết quả
29462,14,2,1,0,Success,Thành công,Success,Thành công
29463,14,2,2,0,Failure,Thất bại,Failure,Thất bại
29464,15,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29465,15,2,0,0,Result,Kết quả,Result,Kết quả
29466,15,2,1,0,Success,Thành công,Success,Thành công
29467,15,2,2,0,Failure,Thất bại,Failure,Thất bại
29468,16,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29469,16,2,0,0,Result,Kết quả,Result,Kết quả
29470,16,2,1,0,Success,Thành công,Success,Thành công
29471,16,2,2,0,Failure,Thất bại,Failure,Thất bại
29472,17,0,0,0,Contact thermal therapy,Liệu pháp tiếp nhiệt,Contact thermal therapy,Liệu pháp tiếp nhiệt
29473,17,2,0,0,Result,Kết quả,Result,Kết quả
29474,17,2,1,0,Success,Thành công,Success,Thành công
29475,17,2,2,0,Failure,Thất bại,Failure,Thất bại
29476,14,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29477,14,2,0,0,Result,Kết quả,Result,Kết quả
29478,14,2,1,0,Success,Thành công,Success,Thành công
29479,14,2,2,0,Failure,Thất bại,Failure,Thất bại
29480,15,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29481,15,2,0,0,Result,Kết quả,Result,Kết quả
29482,15,2,1,0,Success,Thành công,Success,Thành công
29483,15,2,2,0,Failure,Thất bại,Failure,Thất bại
29484,16,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29485,16,2,0,0,Result,Kết quả,Result,Kết quả
29486,16,2,1,0,Success,Thành công,Success,Thành công
29487,16,2,2,0,Failure,Thất bại,Failure,Thất bại
29488,17,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29489,17,2,0,0,Result,Kết quả,Result,Kết quả
29490,17,2,1,0,Success,Thành công,Success,Thành công
29491,17,2,2,0,Failure,Thất bại,Failure,Thất bại
29492,14,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29493,14,2,0,0,Result,Kết quả,Result,Kết quả
29494,14,2,1,0,Success,Thành công,Success,Thành công
29495,14,2,2,0,Failure,Thất bại,Failure,Thất bại
29496,15,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29497,15,2,0,0,Result,Kết quả,Result,Kết quả
29498,15,2,1,0,Success,Thành công,Success,Thành công
29499,15,2,2,0,Failure,Thất bại,Failure,Thất bại
29500,16,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29501,16,2,0,0,Result,Kết quả,Result,Kết quả
29502,16,2,1,0,Success,Thành công,Success,Thành công
29503,16,2,2,0,Failure,Thất bại,Failure,Thất bại
29504,17,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29505,17,2,0,0,Result,Kết quả,Result,Kết quả
29506,17,2,1,0,Success,Thành công,Success,Thành công
29507,17,2,2,0,Failure,Thất bại,Failure,Thất bại
29508,1019,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29509,1019,2,0,0,Result,Kết quả,Result,Kết quả
29510,1019,2,1,0,Success,Thành công,Success,Thành công
29511,1019,2,2,0,Failure,Thất bại,Failure,Thất bại
29512,1020,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29513,1020,2,0,0,Result,Kết quả,Result,Kết quả
29514,1020,2,1,0,Success,Thành công,Success,Thành công
29515,1020,2,2,0,Failure,Thất bại,Failure,Thất bại
29516,1019,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29517,1019,2,0,0,Result,Kết quả,Result,Kết quả
29518,1019,2,1,0,Success,Thành công,Success,Thành công
29519,1019,2,2,0,Failure,Thất bại,Failure,Thất bại
29520,1020,0,0,0,Argon plasma coagulation,Cầm máu bằng argon plasma,Argon plasma coagulation,Cầm máu bằng argon plasma
29521,1020,2,0,0,Result,Kết quả,Result,Kết quả
29522,1020,2,1,0,Success,Thành công,Success,Thành công
29523,1020,2,2,0,Failure,Thất bại,Failure,Thất bại
29524,1019,0,0,0,ESD,ESD,ESD,ESD
29525,1019,2,0,0,Pre-injection fluid,Chất lỏng trước khi tiêm,Pre-injection fluid,Chất lỏng trước khi tiêm
29526,1019,2,1,0,[Free_Text],[Free_Text],$,$
29527,1019,3,0,0,Devices,Thiết bị,Devices,Thiết bị
29528,1019,3,1,0,[Free_Text],[Free_Text],$,$
29529,1019,4,0,0,Result,Kết quả,Result,Kết quả
29530,1019,4,1,0,En-bloc resection,Cắt bỏ En-bloc,En-bloc resection,Cắt bỏ En-bloc
29531,1019,4,2,0,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn
29532,1019,4,3,0,partial resection,Cắt bỏ một phần,partial resection,Cắt bỏ một phần
29533,1019,4,4,0,failure,Thất bại,failure,Thất bại
29534,1019,5,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
29535,1019,5,1,0,[Free_Text] mm,[Free_Text] mm,$ mm,$ mm
29536,1019,6,0,0,Defect closure,Đóng kín khuyết tật,Defect closure,Đóng kín khuyết tật
29537,1019,6,1,0,No,Không ,No,Không 
29538,1019,6,2,0,Yes,Có,Yes,Có
29539,1020,0,0,0,ESD,ESD,ESD,ESD
29540,1020,2,0,0,Pre-injection fluid,Chất lỏng trước khi tiêm,Pre-injection fluid,Chất lỏng trước khi tiêm
29541,1020,2,1,0,[Free_Text],[Free_Text],$,$
29542,1020,3,0,0,Devices,Thiết bị,Devices,Thiết bị
29543,1020,3,1,0,[Free_Text],[Free_Text],$,$
29544,1020,4,0,0,Result,Kết quả,Result,Kết quả
29545,1020,4,1,0,En-bloc resection,Cắt bỏ En-bloc,En-bloc resection,Cắt bỏ En-bloc
29546,1020,4,2,0,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn
29547,1020,4,3,0,partial resection,Cắt bỏ một phần,partial resection,Cắt bỏ một phần
29548,1020,4,4,0,failure,Thất bại,failure,Thất bại
29549,1020,5,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
29550,1020,5,1,0,[Free_Text] mm,[Free_Text] mm,$ mm,$ mm
29551,1020,6,0,0,Defect closure,Đóng kín khuyết tật,Defect closure,Đóng kín khuyết tật
29552,1020,6,1,0,No,Không ,No,Không 
29553,1020,6,2,0,Yes,Có,Yes,Có
29554,14,0,0,0,ESD,ESD,ESD,ESD
29555,14,2,0,0,Pre-injection fluid,Chất lỏng trước khi tiêm,Pre-injection fluid,Chất lỏng trước khi tiêm
29556,14,2,1,0,[Free_Text],[Free_Text],$,$
29557,14,3,0,0,Devices,Thiết bị,Devices,Thiết bị
29558,14,3,1,0,[Free_Text],[Free_Text],$,$
29559,14,4,0,0,Result,Kết quả,Result,Kết quả
29560,14,4,1,0,En-bloc resection,Cắt bỏ En-bloc,En-bloc resection,Cắt bỏ En-bloc
29561,14,4,2,0,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn
29562,14,4,3,0,partial resection,Cắt bỏ một phần,partial resection,Cắt bỏ một phần
29563,14,4,4,0,failure,Thất bại,failure,Thất bại
29564,14,5,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
29565,14,5,1,0,[Free_Text] mm,[Free_Text] mm,$ mm,$ mm
29566,14,6,0,0,Defect closure,Đóng kín khuyết tật,Defect closure,Đóng kín khuyết tật
29567,14,6,1,0,No,Không ,No,Không 
29568,14,6,2,0,Yes,Có,Yes,Có
29569,15,0,0,0,ESD,ESD,ESD,ESD
29570,15,2,0,0,Pre-injection fluid,Chất lỏng trước khi tiêm,Pre-injection fluid,Chất lỏng trước khi tiêm
29571,15,2,1,0,[Free_Text],[Free_Text],$,$
29572,15,3,0,0,Devices,Thiết bị,Devices,Thiết bị
29573,15,3,1,0,[Free_Text],[Free_Text],$,$
29574,15,4,0,0,Result,Kết quả,Result,Kết quả
29575,15,4,1,0,En-bloc resection,Cắt bỏ En-bloc,En-bloc resection,Cắt bỏ En-bloc
29576,15,4,2,0,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn
29577,15,4,3,0,partial resection,Cắt bỏ một phần,partial resection,Cắt bỏ một phần
29578,15,4,4,0,failure,Thất bại,failure,Thất bại
29579,15,5,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
29580,15,5,1,0,[Free_Text] mm,[Free_Text] mm,$ mm,$ mm
29581,15,6,0,0,Defect closure,Đóng kín khuyết tật,Defect closure,Đóng kín khuyết tật
29582,15,6,1,0,No,Không ,No,Không 
29583,15,6,2,0,Yes,Có,Yes,Có
29584,16,0,0,0,ESD,ESD,ESD,ESD
29585,16,2,0,0,Pre-injection fluid,Chất lỏng trước khi tiêm,Pre-injection fluid,Chất lỏng trước khi tiêm
29586,16,2,1,0,[Free_Text],[Free_Text],$,$
29587,16,3,0,0,Devices,Thiết bị,Devices,Thiết bị
29588,16,3,1,0,[Free_Text],[Free_Text],$,$
29589,16,4,0,0,Result,Kết quả,Result,Kết quả
29590,16,4,1,0,En-bloc resection,Cắt bỏ En-bloc,En-bloc resection,Cắt bỏ En-bloc
29591,16,4,2,0,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn
29592,16,4,3,0,partial resection,Cắt bỏ một phần,partial resection,Cắt bỏ một phần
29593,16,4,4,0,failure,Thất bại,failure,Thất bại
29594,16,5,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
29595,16,5,1,0,[Free_Text] mm,[Free_Text] mm,$ mm,$ mm
29596,16,6,0,0,Defect closure,Đóng kín khuyết tật,Defect closure,Đóng kín khuyết tật
29597,16,6,1,0,No,Không ,No,Không 
29598,16,6,2,0,Yes,Có,Yes,Có
29599,17,0,0,0,ESD,ESD,ESD,ESD
29600,17,2,0,0,Pre-injection fluid,Chất lỏng trước khi tiêm,Pre-injection fluid,Chất lỏng trước khi tiêm
29601,17,2,1,0,[Free_Text],[Free_Text],$,$
29602,17,3,0,0,Devices,Thiết bị,Devices,Thiết bị
29603,17,3,1,0,[Free_Text],[Free_Text],$,$
29604,17,4,0,0,Result,Kết quả,Result,Kết quả
29605,17,4,1,0,En-bloc resection,Cắt bỏ En-bloc,En-bloc resection,Cắt bỏ En-bloc
29606,17,4,2,0,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn,complete piece-meal resection,Hoàn thành cắt bỏ mảnh vụn
29607,17,4,3,0,partial resection,Cắt bỏ một phần,partial resection,Cắt bỏ một phần
29608,17,4,4,0,failure,Thất bại,failure,Thất bại
29609,17,5,0,0,Specimen size,Kích thước Lấy mẫu,Specimen size,Kích thước Lấy mẫu
29610,17,5,1,0,[Free_Text] mm,[Free_Text] mm,$ mm,$ mm
29611,17,6,0,0,Defect closure,Đóng kín khuyết tật,Defect closure,Đóng kín khuyết tật
29612,17,6,1,0,No,Không ,No,Không 
29613,17,6,2,0,Yes,Có,Yes,Có
29614,14,0,0,0,Clipping,Kẹp,Clipping,Kẹp
29615,14,2,0,0,Type,Phân loại,Type,Phân loại
29616,14,2,1,0,TTS,TTS,TTS,TTS
29617,14,2,2,0,OTSC,OTSC,OTSC,OTSC
29618,14,3,0,0,Number:,Số:,Number:,Số:
29619,14,3,1,0,[Free_Text],[Free_Text],$,$
29620,14,4,0,0,Result,Kết quả,Result,Kết quả
29621,14,4,1,0,Success,Thành công,Success,Thành công
29622,14,4,2,0,Failure,Thất bại,Failure,Thất bại
29623,15,0,0,0,Clipping,Kẹp,Clipping,Kẹp
29624,15,2,0,0,Type,Phân loại,Type,Phân loại
29625,15,2,1,0,TTS,TTS,TTS,TTS
29626,15,2,2,0,OTSC,OTSC,OTSC,OTSC
29627,15,3,0,0,Number:,Số:,Number:,Số:
29628,15,3,1,0,[Free_Text],[Free_Text],$,$
29629,15,4,0,0,Result,Kết quả,Result,Kết quả
29630,15,4,1,0,Success,Thành công,Success,Thành công
29631,15,4,2,0,Failure,Thất bại,Failure,Thất bại
29632,16,0,0,0,Clipping,Kẹp,Clipping,Kẹp
29633,16,2,0,0,Type,Phân loại,Type,Phân loại
29634,16,2,1,0,TTS,TTS,TTS,TTS
29635,16,2,2,0,OTSC,OTSC,OTSC,OTSC
29636,16,3,0,0,Number:,Số:,Number:,Số:
29637,16,3,1,0,[Free_Text],[Free_Text],$,$
29638,16,4,0,0,Result,Kết quả,Result,Kết quả
29639,16,4,1,0,Success,Thành công,Success,Thành công
29640,16,4,2,0,Failure,Thất bại,Failure,Thất bại
29641,17,0,0,0,Clipping,Kẹp,Clipping,Kẹp
29642,17,2,0,0,Type,Phân loại,Type,Phân loại
29643,17,2,1,0,TTS,TTS,TTS,TTS
29644,17,2,2,0,OTSC,OTSC,OTSC,OTSC
29645,17,3,0,0,Number:,Số:,Number:,Số:
29646,17,3,1,0,[Free_Text],[Free_Text],$,$
29647,17,4,0,0,Result,Kết quả,Result,Kết quả
29648,17,4,1,0,Success,Thành công,Success,Thành công
29649,17,4,2,0,Failure,Thất bại,Failure,Thất bại
29650,1021,0,0,0,Rapid urease test,Kiểm tra nhanh urease,Rapid urease test,Kiểm tra nhanh urease
29651,1021,2,0,0,Location,Vị trí,Location,Vị trí
29652,1021,2,1,0,antrum,hang ,Done at antrum,hang: $
29653,1021,2,2,0,body,thân ,Done at body,thân 
29654,1021,2,3,0,antrum and body,hang và thân,Done at antrum and body,Thành công ở hang và thân
29655,1021,3,0,0,Number of sampling,Số lần lấy mẫu,Number of sampling,Số lần lấy mẫu
29656,1021,3,1,0,[Free_Text],[Free_Text],$,$
29657,1021,4,0,0,Result,Kết quả,Result,Kết quả
29658,1021,4,1,0,Pending,Chờ,Pending,Chờ
29659,1021,4,2,0,Negative,Âm tính,Negative,Âm tính
29660,1021,4,3,0,Positive,Dương tính,Positive,Dương tính
29661,1021,0,0,0,Sampling (random),Lấy mẫu (ngẫu nhiên),Sampling (random) at,Lấy mẫu (ngẫu nhiên) tại
29662,1021,2,0,0,Location,Vị trí,Location,Vị trí
29663,1021,2,1,0,upper esophagus,thực quản trên,upper esophagus: $,thực quản trên: $
29664,1021,2,2,0,lower esophagus,thực quản dưới,lower esophagus: $,thực quản dưới: $
29665,1021,2,3,0,cardia,Tâm vị,cardia: $,Tâm vị: $
29666,1021,2,4,0,upper body,thân trên,upper body: $,thân trên: $
29667,1021,2,5,0,lesser curvature,Bờ cong nhỏ,lesser curvature: $,Bờ cong nhỏ: $
29668,1021,2,6,0,antrum,hang ,antrum: $,hang: $
29669,1021,2,7,0,ampulla,nang,ampulla: $,nang: $
29670,1021,2,8,0,middle esophagus,thực quản giữa,middle esophagus: $,thực quản giữa: $
29671,1021,2,9,0,Esophagogastric junction,Nối thực quản dạ dày,Esophagogastric junction: $,Nối thực quản dạ dày
29672,1021,2,10,0,fundus,Đáy,fundus: $,Đáy: $
29673,1021,2,11,0,lower body,thân dưới,lower body: $,thân dưới: $
29674,1021,2,12,0,greater curvature,Bờ cong lớn hơn,greater curvature: $,Bờ cong lớn hơn: $
29675,1021,2,13,0,duodenum,tá tràng,duodenum: $,tá tràng: $
